Type,Unnamed: 1,Unnamed: 2,Unnamed: 3,CBS,Tax,Tax.1,Tax.2,CBS.1,CBS.2,BOI,BOI.1,Boi.2,Boi.3,Boi.4,Boi.5,Boi.6,Boi.7,Tax.3,Tax.4,Tax.5,Tax.6,Tax.7,Tax.8,Tax.9,Tax.10,Tax.11,Tax.12,CBS.3,CBS.4,CBS.5,CBS.6,CBS.7,Boi.8,CBS.8,CBS.9,CBS.10,CBS.11,CBS.12
Source,,,,Real,Nominal,Nominal,Nominal,Nominal,SA,SA,Nominal,Real,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,SA,SA,SA,SA,SA,,,SA,SA,,SA
Release Lag,,,,15,0,0,0,16,12,,,,,,,,,0,0,0,0,0,0,0,0,0,0,16,16,18,94,94,,,,,,
Date,Month,Quarter,Year,CPI,dir,indir,VAT,imp,cons_trust,real_credit_card,Oil,Reer,Dollar,TA35,TA125,Nasdaq,sp500,VAT_rate,rev,rev_trade,rev_trade2,rev_food,"סה""כ אגף מס הכנסה נטו",ניכויים ושוק ההון,"סה""כ מיסי יבוא","סה""כ מיסים מקומיים","סה""כ מסים עקיפים","שיעור אבטלה (גילאי 25-64, בנקודות אחוז)","שיעור השתתפות  (גילאי 25-64, בנקודות אחוז)",שיעור תעסוקה (גילאי 25-64),שכר ריאלי,משרות שכיר,"יתרות מט""ח במליוני דולרים",מדד מחירי דירות (1993=100) - אמצע התקופה הנסקרת,"מדדי ערך רכישות בכרטיסי אשראי (סה""כ) (2002=100)","מדד הייצור התעשייתי (סה""כ)",המדד המשולב למצב המשק,דירות שנמכרו בקצב שנתי
2010-07-01 00:00:00,7,3,2010,88.0837456074,8950,9596,6383,1538,134,185.8,76.3195238095238,89.36,3.854428571428572,1100.9639999999995,1021.0265000000003,2210.273809523809,1079.8033333333333,0.16,97.6,97,80.6,96.5,8984.522,5974.415,1538,1477,9398,,,,,2925.3,64312.895814,263.7,185.9,102.6,61.08805657303195,23664
2010-08-01 00:00:00,8,3,2010,88.4976729833,7260,7419,4649,1592,136.1,189.2,76.59909090909092,87.89,3.7908181818181803,1148.7060869565219,1057.4104347826085,2205.281363636364,1087.282272727273,0.16,97.1,98.7,84.8,97.9,7247.257,5008.877,1592,1313,7554,,,,,2940.1,64107.505083,267.2,189.2,96.7,61.321788218997995,22764
2010-09-01 00:00:00,9,3,2010,88.7460294089,7956,9443,6523,1122,137.02,190.3,75.24190476190476,88.81,3.737625,1189.1437500000002,1099.804375,2298.3461904761903,1122.0819047619048,0.16,99.2,100.6,81.7,97.2,7954.194,5163.016,1122,1501,9146,,,,,2923.3,66260.048083,268.1,190.3,93.4,61.506584229711095,26760
2010-10-01 00:00:00,10,4,2010,88.9943858345,7805,7481,4406,1750,136.4,188.4,81.89285714285715,89.39,3.6112380952380954,1250.8847619047617,1153.2209523809524,2441.2957142857144,1171.5838095238091,0.16,99,99.7,79.6,99.1,7964.682,5261.402,1750,1381,7537,,,,,2973.7,69610.152209,271.2,188.4,96.6,61.74269761989056,29184
2010-11-01 00:00:00,11,4,2010,89.0771713097,8002,8490,5818,1402,130.6,188.8,84.25285714285714,89.66,3.6442272727272726,1259.8627272727274,1161.855909090909,2530.9895238095237,1198.8885714285711,0.16,99.5,99.8,80.3,101.2,8228.77,5075.628,1402,1350,8570,,,,,2972.5,68277.122568,275.3,188.8,97.3,61.938016027433086,29016
2010-12-01 00:00:00,12,4,2010,89.4083132105,6885,7857,4998,1500,135,187.6,89.14590909090909,89.35,3.60395652173913,1300.1845454545453,1200.6645454545455,2631.560454545455,1241.5254545454545,0.16,100.5,101.1,83,101.3,7081.062,5113.932,1500,1291,7789,,,,,2978.6,70913.25763,278.7,187.5,96.8,62.17130006222706,29724
2011-01-01 00:00:00,1,1,2011,89.5920969654,9133,9929,7016,1711,131.8,188.8,89.1705,91.48,3.584285714285715,1329.3127272727274,1235.4386363636363,2717.2085,1282.6185,0.16,100.3,99.2,80.6,102.9,10174.049,6100.981,1711,1514,10241,,,,,2996.8,73397.936708,282,188.8,98.6,62.626294757390966,25500
2011-02-01 00:00:00,2,1,2011,89.855603133,9883,7234,4905,1305,129.2,189.1,88.57842105263157,91.26,3.65665,1310.5545,1213.9845,2783.535789473684,1321.117894736842,0.16,99.1,98.4,81.6,99.8,9559.864,5685.608,1305,1168,7378,,,,,3003,73793.166088,284.7,189.1,99.1,62.746671120745354,25020
2011-03-01 00:00:00,3,1,2011,90.0312739113,8544,9905,6552,1633,131.6,190,102.85652173913044,88.44,3.562727272727273,1278.0859090909087,1171.729090909091,2722.289130434783,1304.4865217391302,0.16,101.7,100.7,81.5,97.2,8642.73,5368.046,1633,1472,9657,,,,,3011.8,74526.358051,288.3,189.9,105,63.016786565765784,24324
2011-04-01 00:00:00,4,2,2011,90.5582862464,8843,7792,5415,1316,133.6,190.5,109.5325,89.4,3.4337647058823526,1330.684375,1210.953125,2797.072,1331.505,0.16,99.7,99.7,82.3,97.7,8738.781,5478.975,1316,1175,7906,,,,,3016.6,77409.003955,290,190.4,99.1,63.108232036105875,20292
2011-05-01 00:00:00,5,2,2011,90.9974631923,9264,8957,5797,1547,131.8,190,100.90047619047618,91.38,3.4680999999999997,1274.837142857143,1158.1385714285711,2815.0757142857146,1338.3104761904758,0.16,99.6,100.6,81.5,93.4,9553.096,5821.885,1547,1448,8792,,,,,3027.1,76801.81254,291.6,190,100.8,63.24957095075865,19488
2011-06-01 00:00:00,6,2,2011,91.3488047491,7703,7221,4445,1597,133.9,194.6,96.26409090909092,90.74,3.4223809523809527,1217.6730000000002,1105.773,2687.762727272727,1287.2886363636362,0.16,101,101.8,84.2,96.1,7761.205,4873.014,1597,1324,7366,,,,,3036.6,77413.716051,293.8,194.6,99.2,63.46032176934829,16272
2011-07-01 00:00:00,7,3,2011,91.0852985815,9000,9803,6677,1549,132.78,197.7,97.3035,92.32,3.4201904761904767,1251.547142857143,1137.6571428571428,2810.5755,1325.1844999999998,0.16,101,102.3,82.8,103.3,9605.982,5981.52,1549,1693,9919,,,,,3047.5,77943.188685,294.4,197.7,98.5,63.63342632781686,16116
2011-08-01 00:00:00,8,3,2011,91.5244755274,8362,7882,4903,1646,132.68,191.2,86.33304347826086,92.02,3.5432727272727274,1109.99,999.1854545454545,2504.623043478261,1185.3056521739127,0.16,99.1,98.7,81.6,97.1,8089.765,5230.43,1646,1210,7759,,,,,3047.3,78077.517917,293.4,191.2,98.9,63.668100630820355,13260
2011-09-01 00:00:00,9,3,2011,91.3488047491,7900,9314,6634,1238,130.89,193.3,85.51523809523812,88.96,3.6805789473684216,1056.522105263158,951.3805263157894,2524.136190476191,1173.879047619048,0.16,100.9,100.4,83.7,103.2,8010.842,5281.592,1238,1356,9228,,,,,3076.8,76331.199254,290.7,193.3,100.2,63.89036244908557,12144
2011-10-01 00:00:00,10,4,2011,91.4366401382,7656,7424,4811,1402,135.12,193.8,86.32238095238095,87.24,3.666055555555555,1100.6366666666665,995.3877777777777,2594.7819047619046,1207.2161904761904,0.16,101,100,83.3,102.3,7870.959,5189.043,1402,1248,7461,,,,,3061.7,76902.426936,289.6,193.8,100.4,63.980940998604154,12924
2011-11-01 00:00:00,11,4,2011,91.3488047491,7738,9295,6323,1607,131.73,198.5,97.16047619047619,88.26,3.725454545454546,1085.1700000000003,984.7504545454543,2606.289047619048,1226.414761904762,0.16,100.2,100.7,84.9,103.1,7936.43,5322.241,1607,1442,9372,,,,,3070.5,75154.291414,290.1,198.5,101.1,64.29042923403352,14352
2011-12-01 00:00:00,12,4,2011,91.3488047491,9278,8223,5276,1450,131.59,198.5,98.56285714285715,87.12,3.7739047619047623,1092.314285714286,987.4995238095239,2601.6700000000005,1243.3228571428572,0.16,101.2,101.8,82.3,103.6,8593.669,5998.5,1450,1174,7900,,,,,3076.7,74875.186538,289.8,198.4,101.2,64.46709820739318,15396
2012-01-01 00:00:00,1,1,2012,91.3488047491,12636,10032,7366,1515,130.04,199.4,100.2735,87.06,3.8089523809523818,1120.6378260869565,1015.8969565217393,2743.7949999999996,1300.5780000000002,0.16,100.3,99.7,84.3,102.7,13285.615,10108.568,1515,1579,10460,0.05721445715092475,0.7791007837206104,0.7345249553141757,8583.6,3113.4,77115.16428,290.1,199.4,101.1,64.64373501576183,16428
2012-02-01 00:00:00,2,1,2012,91.3488047491,8934,7484,4741,1650,130.58,200.6,102.204,86.34,3.740809523809524,1107.2242105263156,1008.9189473684212,2928.9805000000006,1352.4875,0.16,99.6,101.1,85.3,102.5,8898.153,5190.778,1650,1201,7592,0.059804404418490116,0.7807839151811465,0.7340895981542012,8493.6,3117.2,77100.297111,290.5,200.6,97.5,64.57683128082273,19344
2012-03-01 00:00:00,3,1,2012,91.7001463058,8268,9146,6135,1443,130.34,198,106.15772727272726,86.15,3.7632000000000003,1107.9384999999997,1015.793,3035.9159090909093,1389.24,0.16,100.3,100.9,82.4,106.1,8447.381,5371.987,1443,1439,9017,0.06038630499965135,0.7857221126451895,0.7382752575060267,8563.3,3129.7,76997.17409,293.4,198,100.2,64.82813601705791,17556
2012-04-01 00:00:00,4,2,2012,92.4906648084,8767,7810,5297,1343,130.82,204.6,103.321,85.76,3.751294117647059,1143.352105263158,1051.4126315789474,3035.1014999999993,1386.4289999999996,0.16,103.6,104.4,86.6,105.5,8624.612,5592.099,1343,1211,7851,0.059438731044099705,0.7860196196635063,0.739272209130268,8603.8,3132.9,76630.285585,294.6,204.5,104.3,65.27396473351975,21972
2012-05-01 00:00:00,5,2,2012,92.4906648084,8758,9064,5903,1504,128.46,204.3,94.0575,86.63,3.8273478260869562,1102.028181818182,1010.9859090909089,2900.409090909091,1341.2727272727273,0.16,102.6,102.6,86.2,103.8,8884.096,5650.815,1504,1591,8998,0.06138098542678695,0.7879268392705799,0.7395631134319381,8688.5,3134.9,74792.18648,294.4,204.3,104.2,65.39644961235493,20892
2012-06-01 00:00:00,6,2,2012,92.2271586409,8330,7618,4668,1644,129.92,204.2,84.38357142857143,86.27,3.8927619047619055,1069.0335000000002,983.2550000000001,2850.353809523809,1323.4842857142858,0.16,101.8,99.3,84,104.2,8140.81,5001.225,1644,1076,7388,0.05967669355117865,0.7897053195560659,0.7425783172051829,8705.8,3129.5,75118.681468,296.2,204.2,103.6,65.50710423759257,20988
2012-07-01 00:00:00,7,3,2012,92.3149940301,9098,10540,7107,1852,129,204.9,87.3492857142857,85.82,3.9910909090909086,1075.9586363636365,980.5436363636363,2920.1123809523806,1359.7761904761905,0.16,106.8,104.5,85.2,108,9351.142,6293.356,1852,1666,10625,0.05818763252111648,0.7873074081169098,0.7414958539722504,8698.8,3148.8,75385.528528,298.3,204.9,107.5,65.91516755384724,23772
2012-08-01 00:00:00,8,3,2012,93.2811833111,7934,8749,5827,1533,125.6,208.5,93.19695652173912,84.16,4.015347826086957,1105.7922727272723,988.2813636363637,3032.666521739131,1403.448260869565,0.16,105.5,102.5,85.6,111.2,7982.818,5218.54,1533,1425,8785,0.05687105780167511,0.7947460691393197,0.7495480195036434,8689,3154,75616.26257,300.4,208.4,112.8,66.04238431855784,32928
2012-09-01 00:00:00,9,3,2012,93.2811833111,8739,9464,7307,1132.5,124.6,204.4,95.53473684210527,83.67,3.9586249999999996,1134.2506666666666,1010.5766666666667,3136.802631578948,1443.4194736842105,0.17,101.3,102.1,83.8,105,8810.71,5418.772,1132.5,1466.5,9906,0.0584240072077067,0.7884484030490971,0.7423840878664517,8692.1,3152.2,76225.714958,302.6,204.4,109.6,66.00771828996447,20964
2012-10-01 00:00:00,10,4,2012,93.1055125327,7918,9032,5641,1530.5,123.5,205.6,92.00137931034483,83.37,3.851142857142857,1213.7190000000003,1075.3390000000002,3060.2619047619046,1437.8166666666666,0.17,103.4,103.1,84.6,105.8,7852.185,5275.428,1530.5,1314.5,8486,0.06053811659192825,0.7898752111601548,0.7420576535338674,8734.8,3158.5,75896.31626,305.8,205.5,106.2,66.10002031755698,23796
2012-11-01 00:00:00,11,4,2012,92.6663355868,8592,8346,5538,1317,126.56,207.3,92.79523809523809,84.65,3.8934545454545444,1212.8638095238098,1072.5809523809523,2941.0147619047616,1394.5123809523811,0.17,102.4,102.3,84.7,105.6,8895.425,5962.823,1317,1504.5,8359.5,0.058241986957125014,0.785782429743506,0.7399896421075586,8759.5,3152.8,75672.105498,309.7,207.2,106.3,66.08716268371985,24312
2012-12-01 00:00:00,12,4,2012,92.8420063651,9244,8139,5507,1174.5,126.68,212.9,94.09649999999999,83.91,3.7771,1215.9640909090906,1073.471818181818,3003.7920000000004,1422.2854999999997,0.17,102.7,103.2,86.8,107.3,9759.915,6939.391,1174.5,1278.5,7960,0.057058619493583075,0.7835729622482537,0.7388633707498709,8867.2,3159.2,75905.55923,315,212.8,98.6,66.3132224941831,23520
2013-01-01 00:00:00,1,1,2013,92.6800379075,10515,10459,7618,1681,123.52,210,95.16047619047619,85.81,3.739428571428571,1203.8918181818183,1069.2804545454546,3125.9138095238095,1480.3952380952383,0.17,102.4,102.5,85,106.8,11548.093,7667.358,1681,1515,10814,0.05630045386827426,0.7866721177432543,0.7424093758517307,8719.9,3178,78413.22409,319,210,70.6,66.51822410863974,22632
2013-02-01 00:00:00,2,1,2013,92.6800379075,8534,8079,5638,1334,125.7,212.9,100.65473684210525,86.4,3.692684210526315,1216.715263157895,1084.965263157895,3169.213157894737,1512.3115789473684,0.17,105.8,106.1,85.4,109.4,8451.404,5611.73,1334,1118,8090,0.058582590438164724,0.7908160487778322,0.7445152158527953,8853.2,3180.8,77275.282413,319.7,212.9,72.8,66.95789889109564,20736
2013-03-01 00:00:00,3,1,2013,92.8648435663,8545,10167,7159,1473,126.61,211.1,105.9365,87.15,3.692222222222222,1236.5022222222224,1101.8861111111112,3236.1665,1550.8289999999995,0.17,104.4,105.2,84.5,109.3,8689.945,5890.031,1473,1542,10174,0.05681661851698996,0.7890366350067842,0.7442062415196744,8776.2,3171.1,76966.790719,320,211.2,71.7,67.02994548069238,23220
2013-04-01 00:00:00,4,2,2013,93.234454884,9625,8382,5445,1656,122.41,212,107.61090909090909,88.49,3.6199499999999993,1218.0599999999997,1086.9710526315791,3251.3518181818176,1570.7022727272727,0.17,104.3,105.3,83.9,103.7,9369.807,6099.965,1656,1194,8295,0.057731747333880236,0.7932539790135842,0.7474580407255769,8794.6,3196.5,77146.142105,319.5,212,72.4,67.21085932787663,26664
2013-05-01 00:00:00,5,2,2013,93.3268577134,11144,9885,6844,1554,113.77,218.3,103.41772727272728,90.17,3.6286666666666667,1217.3235,1093.1699999999998,3440.375454545455,1639.8427272727274,0.17,106.9,105.7,87.7,112.2,11584.245,6346.95,1554,1693,10091,0.05676991608826271,0.7856483993488877,0.7410200759631037,8831,3201.4,77651.094557,322.6,218.2,71.3,67.42692405033274,31212
2013-06-01 00:00:00,6,2,2013,94.0660803488,9813,9099,6249,1487,118.95,214.1,96.52210526315787,90.13,3.6299499999999996,1218.0395238095239,1094.0109523809526,3416.7415,1618.7725,0.18,104.8,105.1,84.6,113.6,9591.593,5435.266,1487,1380,9116,0.055162707675408484,0.7878410904075507,0.7444086864807854,8824.3,3205.4,78219.971098,326.3,214.1,72,67.52827819823246,29028
2013-07-01 00:00:00,7,3,2013,94.343288837,10923,11721,8609,1653,120.34,218.9,95.00545454545454,90.93,3.606772727272727,1214.369090909091,1097.3695454545452,3559.7109090909084,1668.6754545454546,0.18,105.2,106.1,87.8,111.2,11292.339,6754.941,1653,1626,11888,0.05451878134488759,0.7902669183068213,0.7471825289835535,8839.3,3210.6,79071.424193,328.4,218.9,72.4,67.69239722857982,28128
2013-08-01 00:00:00,8,3,2013,94.5280944959,9300,8750,5587,1528,123.06,221.5,100.99363636363638,92.45,3.578590909090909,1198.7642857142855,1094.4709523809524,3639.9286363636365,1670.0936363636363,0.18,106.3,108.4,91.4,113.8,9526.757,5811.424,1528,1365,8480,0.0524463577969113,0.7871127366609295,0.7458315404475043,8789.1,3219.3,78518.577342,330,221.6,68.5,67.75602674105599,29040
2013-09-01 00:00:00,9,3,2013,94.5280944959,9870,11470,8506,1384,124.39,218.1,106.2895,92.82,3.561666666666666,1219.0575,1108.7937499999998,3731.2619999999997,1687.1735,0.18,105.1,106.8,83.1,114.3,9604.2,5894.322,1384,1574,11464,0.050629037742264536,0.7880704198933519,0.7481711728610091,8885.7,3197.8,79901.869413,328.5,218.1,70.8,67.89393972670317,27420
2013-10-01 00:00:00,10,4,2013,94.8053029841,9269,7825,5055,1398,126.02,223.4,100.53826086956522,92.47,3.537434782608696,1288.7921739130436,1164.248260869565,3848.202608695653,1720.0265217391304,0.18,105.5,107.3,90.1,113.2,9526.536,6070.789,1398,1323,7776,0.04961715160796325,0.7892192409958907,0.7500604302634759,8808.5,3239,80570.63857,329.9,223.4,71.7,68.14231802478783,25548
2013-11-01 00:00:00,11,4,2013,94.4356916665,10571,10391,7703,1220,123.93,221.4,93.86399999999998,92.34,3.5365714285714285,1325.5605,1197.868,3957.5330000000004,1783.5409999999997,0.18,106.6,107.7,85.3,112.7,10684.757,5947.946,1220,1528,10451,0.051643351894608176,0.7884141771067565,0.7477245957811328,8779.8,3227.9,80589.436542,334.9,221.4,72.9,68.27616708144599,25836
2013-12-01 00:00:00,12,4,2013,94.5280944959,12058,8247,5243,1314,120.8,220.2,97.6252380952381,92.71,3.5050476190476196,1342.817391304348,1207.8078260869563,4075.8857142857137,1807.7752380952381,0.18,104,107.1,86.6,110.5,11903.36,6525.469,1314,1279,7836,0.05079160154922878,0.785011334844646,0.7451660221362848,8826.1,3234.1,81789.757836,338.1,220.1,73,68.34631586872547,24180
2014-01-01 00:00:00,1,1,2014,93.9736775194,12273,12065,9205,1655,121.5,227.3,94.61714285714285,93.22,3.4933636363636364,1326.8063636363636,1219.6963636363635,4154.361904761906,1822.3566666666666,0.18,107.8,109.9,86.4,113,13257.733,7450.926,1655,1714,12574,0.053006143207224146,0.7942462539327041,0.7521729856556284,8791.8,3267.6,83164.679132,341.5,227.2,73.2,68.79540736167287,28608
2014-02-01 00:00:00,2,1,2014,93.7888718605,10393,8884,5973,1528,121.1,226.8,100.81736842105265,93.58,3.5185500000000003,1317.3595,1218.3059999999998,4199.451052631579,1817.034736842105,0.18,109.1,109.4,85.8,112.6,10067.83,5869.274,1528,1127,8628,0.049475061214906246,0.7975228719704671,0.758092129902092,8857.9,3268.9,83975.258694,343.6,226.7,76,69.17307888589612,23784
2014-03-01 00:00:00,3,1,2014,94.0660803488,10183,11060,7883,1547,126.24,224.9,100.80380952380953,92.41,3.4798999999999998,1378.1519047619047,1273.445238095238,4276.359047619048,1864.1623809523808,0.18,106.6,107.4,86.5,111.4,10355.374,6409.073,1547,1528,10958,0.05009034330455731,0.7977045242226077,0.7577472307486988,8814.6,3276.5,85569.853701,346.6,224.8,71.1,69.36652263117456,24972
2014-04-01 00:00:00,4,2,2014,94.1584831782,10896,8716,6141,1512,126.56,226.1,102.06904761904761,93,3.4757777777777776,1401.522777777778,1277.511111111111,4119.30619047619,1864.2633333333333,0.18,107.6,107.9,88.9,106.8,10914.127,6979.841,1512,1288,8941,0.05199237177556961,0.7956820359919071,0.7543126397614738,8857.7,3283.8,86480.065639,348.1,226,69.7,69.43295040278416,19332
2014-05-01 00:00:00,5,2,2014,94.2508860076,10406,11479,8028,1701,127.49,226.6,102.17714285714285,92.67,3.46535,1385.5247368421053,1251.1326315789477,4135.374285714285,1889.7671428571425,0.18,107.4,108.8,86.6,111.7,10636.698,6724.066,1701,1598,11327,0.051953656674302025,0.7976644423260248,0.7562228577481199,8878.8,3281,86478.468311,347.6,226.5,71.7,69.52219143711118,19200
2014-06-01 00:00:00,6,2,2014,94.5280944959,9026,8824,5921,1532,123.25,232.5,105.79428571428573,92.76,3.453550000000001,1398.9444999999998,1260.286,4332.737619047619,1947.0876190476192,0.18,107.8,108.8,88.5,110.6,8844.401,5575.22,1532,1382,8835,0.0499031978102677,0.7929592376919006,0.753414505029116,8931.1,3291.5,86812.954642,347.8,232.5,71.6,69.6811885227698,20580
2014-07-01 00:00:00,7,3,2014,94.6204973253,11220,10557,7681,1635,130.39,220.2,103.58863636363635,93.57,3.421521739130435,1390.4969565217393,1251.4947826086955,4434.125909090909,1973.0999999999995,0.18,105,105.6,87.4,102.9,11763.402,7208.283,1635,1583,10899,0.0505416362065528,0.7934716692593667,0.7533419463706594,8967.9,3281.5,87139.236654,345.4,220.2,71.4,69.59392676759548,21108
2014-08-01 00:00:00,8,3,2014,94.5280944959,11124,9758,6158,1754,135.58,229.9,96.53619047619047,94.64,3.5,1387.6545,1243.373,4464.831428571429,1961.5319047619046,0.18,106.6,105.9,86.6,106.9,10935.451,6339.927,1754,1413,9325,0.05117505674989986,0.7918373820411831,0.7513414924268458,8965,3281.1,87627.532381,345.2,229.9,73.5,69.77079555955389,22824
2014-09-01 00:00:00,9,3,2014,94.2508860076,9471,11379,8174,1547,128.57,237.3,93.21190476190475,93.24,3.627157894736842,1435.2115,1291.9750000000001,4551.585714285715,1993.2261904761908,0.18,112.2,111.6,89,108.1,9494.901,6371.127,1547,1582,11303,0.05093192464865943,0.7962277128194276,0.7557007565737263,8941.8,3334.7,86187.823211,347.9,237.3,75.8,70.44146761248825,30648
2014-10-01 00:00:00,10,4,2014,94.5280944959,10077,9360,6460,1655,126.16,239.7,84.39695652173911,90.57,3.7359500000000003,1444.2611111111112,1291.8405555555555,4403.230434782608,1937.2743478260873,0.18,109.3,110.1,91,110.3,10479.441,6423.958,1655,1320,9435,0.04710411784399062,0.7886885116045731,0.7515380350117498,8974.42195310133,3301.2,86416.100409,349.3,239.6,75.3,70.84237057745376,35904
2014-11-01 00:00:00,11,4,2014,94.343288837,9842,10836,7581,1380,121.13,236.1,75.954375,89.49,3.8289999999999993,1450.852857142857,1294.195238095238,4687.702631578948,2044.572105263158,0.18,110.4,109,89.4,113.8,9758.211,6147.497,1380,1685,10646,0.04835935432654141,0.7973835522498285,0.7588225985124228,8946.792934697176,3320.9,86327.581677,350.3,236.1,74.4,71.14636300507362,31332
2014-12-01 00:00:00,12,4,2014,94.343288837,10211,10560,6500,2806,121.21,238.6,59.29045454545455,88.18,3.9346666666666668,1474.5382608695647,1304.8934782608696,4732.700909090909,2054.2663636363636,0.18,109.7,110.1,88.7,115.2,9712.011,6007.294,2806,1214,10520,0.049778980009236654,0.7977788304647613,0.7580662140112637,9003.543505201942,3334.9,86101.167862,352.5,238.5,73.4,71.38750830307131,34872
2015-01-01 00:00:00,1,1,2015,93.4968789196,13242,11594,9098,1318,124.6,239,47.219,87.25,3.9463809523809528,1460.8738095238095,1280.7571428571432,4673.7015,2028.1785,0.18,110.4,110.1,91.2,111,14303.75,8880.657,1318,1620,12036,0.04906442171725475,0.7973412344643138,0.7582201478840002,8952.880520341501,3337.9,84664.956556,354.8,239,74.2,71.65288012565311,37272
2015-02-01 00:00:00,2,1,2015,92.8371227175,10803,8781,6033,1346,131.87,239.7,50.688,88.42,3.8928499999999993,1473.1335,1298.471,4854.255789473685,2082.1957894736843,0.18,112.1,108.5,90.6,111.7,10601.891,6679.813,1346,1182,8561,0.04662767258187105,0.7945647892871209,0.7575160824471576,9093.442188311747,3340.7,85319.615144,358.3,239.6,75,71.99055093379668,42144
2015-03-01 00:00:00,3,1,2015,93.1198753755,11335,11881,8506,1878,130.1,244.8,47.40909090909091,89.44,3.997842105263158,1576.2995238095239,1386.2890476190473,4938.010454545455,2079.9886363636365,0.18,111.8,109.5,90.7,113,11524.526,7064.444,1878,1584,11968,0.0461126537088457,0.7985639996832351,0.7617400945014914,9096.313117360607,3366.9,84983.182546,360.6,244.8,73.5,72.1294184001147,33480
2015-04-01 00:00:00,4,2,2015,93.6853806916,11581,9556,6389,1390,131.9,243.3,54.452857142857134,88.63,3.938444444444445,1665.6694736842103,1455.288947368421,4985.951448571428,2094.8628409523812,0.18,110.5,110,88.8,115.8,11715.724,7390.896,1390,1437,9216,0.04302954365602743,0.7975385910011309,0.7632208693822811,9139.221141235072,3358.4,85712.656258,361.5,243.3,72.4,72.20339733242605,33360
2015-05-01 00:00:00,5,2,2015,93.8738824636,11260,11572,8213,1770,129.37,249.2,59.24666666666667,89.99,3.8622500000000004,1667.4249999999997,1447.1649999999997,5029.431461,2113.7409999999995,0.18,109.9,111.4,88.4,116.7,11396.879,7509.281,1770,1808,11791,0.04444736669077519,0.796929445361419,0.7615342293484241,9122.13450139831,3370.06159915888,85763.847833,364.5,249.2,71.7,72.37498856156316,37056
2015-06-01 00:00:00,6,2,2015,94.1566351216,10241,9337,6126,1751,130.49,248.6,59.81954545454544,90.61,3.824454545454545,1685.2881818181816,1452.3495454545457,5073.86,2099.2890909090906,0.18,112.5,112.8,85.5,117.8,10187.587,6369.008,1751,1275,9152,0.044838202541595706,0.8003355264882434,0.764449920050329,9115.49583437229,3383.8649858086,88178.95018,368.3,248.6,74.4,72.72254662313817,52140
2015-07-01 00:00:00,7,3,2015,94.3451368936,13250,12178,8617,1824,128.61,248.6,50.90090909090909,91.97,3.789,1684.685238095238,1451.5061904761906,5082.810442090909,2094.143640363636,0.18,112.1,112.4,88.2,117.5,13611.563,7949.203,1824,1777,12218,0.04638279739076278,0.7988216810683425,0.761743912018853,9078.175262159157,3395.98187900049,88424.258653,369.2,248.5,72.4,72.9949528344338,28968
